kem,signature,kem_category,signature_category,loss_profile,handshake_time_ms,quic_mode,client_keyshare_bytes,server_keyshare_bytes,signature_bytes,server_credit_send,server_credit_received,server_amplification_realized,client_hello_size,server_hello_size,client_handshake_size,server_handshake_size,server_certificate_size,client_packets_send,server_packets_send,client_total_bytes_send,server_total_bytes_send,client_CRYPTO_bytes_send,server_CRYPTO_bytes_send,client_PADDING_bytes_send,server_PADDING_bytes_send,total_bytes_changed,num_packets_initial_client,num_packets_initial_server,num_packets_handshake_server,num_packets_handshake_client,clientKeyshareGeneration,clientHelloBuild,clientHelloRoundTrip,clientKeyExchangeLatency,clientCertificateProcess,clientCertVerifyCheck,serverKeyExchangeLatency,serverHelloPreparation,serverCertificateBuild,serverCertVerifySign,serverHandshakePreparation,clientValidationDelay
p521_hqc256,p521_sphincsshake256ssimple,pqc-hybrid,pqc-hybrid,off,664.450000,0 - default,7378,14554,29935,27826.000000,10800.000000,2.576481,1162,1157,432,62725,30324,18,70,11191,78026,7759,75440,2703,2,89171,9,15,53,9,32.156000,32.177000,659.671000,84.686000,0.116000,2.758000,55.318000,55.579000,0.029000,486.884000,487.293000,628.560000
p521_hqc256,ED25519,pqc-hybrid,classic,off,174.510000,0 - default,7378,14554,64,18678.000000,12000.000000,1.556500,1162,1157,138,696,270,12,23,12041,19517,7759,15184,3804,3483,31512,10,16,5,2,32.212000,32.232000,173.434000,84.538000,0.057000,0.180000,55.320000,55.399000,0.012000,0.042000,0.080000,141.860000
p521_hqc256,ED448,pqc-hybrid,classic,off,175.040000,0 - default,7378,14554,114,18803.000000,12000.000000,1.566917,1162,1157,138,821,345,12,23,12041,19642,7759,15309,3804,3483,31637,10,16,5,2,32.104000,32.125000,173.748000,84.650000,0.064000,0.303000,55.347000,55.432000,0.016000,0.212000,0.257000,142.467000
bp256_mlkem512,MLDSA44,pqc-hybrid,pqc,off,10.370000,0 - default,865,833,2420,3451.000000,2400.000000,1.437917,1161,895,222,6809,3931,6,10,2581,7793,1216,7445,1117,0,10328,2,1,7,4,5.402000,5.422000,9.008000,1.659000,0.053000,0.205000,0.951000,1.025000,0.012000,0.284000,0.336000,3.377000
bp256_mlkem512,MLDSA65,pqc-hybrid,pqc,off,11.020000,0 - default,865,833,3309,3451.000000,2400.000000,1.437917,1161,895,222,9311,5460,6,12,2581,10295,1216,9873,1117,0,12830,2,1,9,4,5.204000,5.225000,9.579000,1.632000,0.049000,0.280000,0.943000,1.013000,0.012000,0.968000,1.025000,4.027000
bp256_mlkem512,MLDSA87,pqc-hybrid,pqc,off,11.300000,0 - default,865,833,4627,3451.000000,2400.000000,1.437917,1161,895,222,12713,7418,6,15,2581,13697,1216,13164,1117,0,16232,2,1,12,4,5.154000,5.176000,9.710000,1.722000,0.055000,0.387000,0.943000,1.016000,0.012000,0.976000,1.051000,4.152000
bp256_mlkem512,p256_mldsa44,pqc-hybrid,pqc-hybrid,off,9.540000,0 - default,865,833,2495,3451.000000,2400.000000,1.437917,1161,895,222,7017,4064,6,10,2581,8001,1216,7653,1117,0,10536,2,1,7,4,5.179000,5.199000,7.742000,1.660000,0.054000,0.561000,0.918000,1.153000,0.011000,0.397000,0.643000,3.819000
bp256_mlkem512,rsa3072_mldsa44,pqc-hybrid,pqc-hybrid,off,12.310000,0 - default,865,833,2808,3451.000000,2400.000000,1.437917,1161,895,222,8017,4709,6,11,2581,9001,1216,8616,1117,0,11536,2,1,8,4,5.191000,5.211000,10.517000,1.734000,0.053000,0.668000,0.912000,1.122000,0.011000,2.606000,2.857000,6.061000
bp256_mlkem512,p384_mldsa65,pqc-hybrid,pqc-hybrid,off,11.030000,0 - default,865,833,3416,3451.000000,2400.000000,1.437917,1161,895,222,9614,5656,6,12,2581,10598,1216,10176,1117,0,13133,2,1,9,4,5.163000,5.184000,8.577000,1.775000,0.056000,1.157000,0.938000,1.163000,0.011000,1.125000,1.382000,4.678000
bp256_mlkem512,p521_mldsa87,pqc-hybrid,pqc-hybrid,off,13.080000,0 - default,865,833,4768,3451.000000,2400.000000,1.437917,1161,895,222,13120,7684,6,15,2581,14104,1216,13571,1117,0,16639,2,1,12,4,5.190000,5.211000,9.612000,1.706000,0.065000,2.012000,0.923000,1.144000,0.012000,2.276000,2.539000,5.792000
bp256_mlkem512,falcon512,pqc-hybrid,pqc,off,10.760000,0 - default,865,833,652,3476.000000,2400.000000,1.448333,1161,895,138,2724,1741,4,7,2441,3708,1216,3471,1061,0,6103,2,1,4,2,5.219000,5.239000,9.560000,1.659000,0.057000,0.298000,0.935000,1.176000,0.012000,0.267000,0.532000,5.032000
bp256_mlkem512,falcon1024,pqc-hybrid,pqc,off,11.070000,0 - default,865,833,1270,3451.000000,2400.000000,1.437917,1161,895,180,4897,3253,5,8,2539,5881,1216,5607,1117,0,8374,2,1,5,3,5.183000,5.203000,9.641000,1.635000,0.064000,0.325000,0.918000,1.175000,0.012000,0.498000,0.747000,3.934000
bp256_mlkem512,p256_falcon512,pqc-hybrid,pqc-hybrid,off,9.440000,0 - default,865,833,731,3451.000000,2400.000000,1.437917,1161,895,180,2948,1885,5,7,2539,3932,1216,3695,1117,0,6425,2,1,4,3,5.209000,5.229000,7.804000,1.624000,0.053000,0.561000,0.907000,1.146000,0.012000,0.477000,0.722000,4.804000
bp256_mlkem512,rsa3072_falcon512,pqc-hybrid,pqc-hybrid,off,12.550000,0 - default,865,833,1041,3451.000000,2400.000000,1.437917,1161,895,180,3946,2532,5,8,2539,4930,1216,4656,1117,0,7423,2,1,5,3,5.204000,5.225000,10.776000,1.726000,0.050000,0.680000,0.923000,1.132000,0.011000,2.731000,2.983000,6.213000
bp256_mlkem512,falconpadded512,pqc-hybrid,pqc,off,10.740000,0 - default,865,833,666,3499.000000,2400.000000,1.457917,1161,895,138,2747,1750,4,7,2441,3731,1216,3494,1061,0,6126,2,1,4,2,5.171000,5.191000,9.567000,1.799000,0.055000,0.300000,0.931000,1.167000,0.011000,0.268000,0.521000,5.113000
bp256_mlkem512,p256_falconpadded512,pqc-hybrid,pqc-hybrid,off,9.830000,0 - default,865,833,741,3451.000000,2400.000000,1.437917,1161,895,180,2968,1895,5,7,2539,3952,1216,3715,1117,0,6445,2,1,4,3,5.236000,5.256000,8.176000,1.745000,0.062000,0.576000,0.925000,1.171000,0.012000,0.486000,0.724000,4.977000
bp256_mlkem512,rsa3072_falconpadded512,pqc-hybrid,pqc-hybrid,off,12.580000,0 - default,865,833,1054,3451.000000,2400.000000,1.437917,1161,895,180,3968,2540,5,8,2539,4952,1216,4678,1117,0,7445,2,1,5,3,5.197000,5.217000,10.803000,1.749000,0.056000,0.688000,0.915000,1.120000,0.011000,2.755000,3.000000,6.226000
bp256_mlkem512,p521_falcon1024,pqc-hybrid,pqc-hybrid,off,13.340000,0 - default,865,833,1415,3451.000000,2400.000000,1.437917,1161,895,180,5361,3530,5,9,2539,6345,1216,6034,1117,0,8838,2,1,6,3,5.149000,5.169000,10.033000,1.748000,0.068000,2.013000,0.914000,1.146000,0.011000,2.544000,2.796000,6.061000
bp256_mlkem512,falconpadded1024,pqc-hybrid,pqc,off,10.940000,0 - default,865,833,1280,3451.000000,2400.000000,1.437917,1161,895,180,4914,3260,5,8,2539,5898,1216,5624,1117,0,8391,2,1,5,3,5.229000,5.250000,9.521000,1.682000,0.056000,0.329000,0.933000,1.188000,0.011000,0.500000,0.751000,3.983000
bp256_mlkem512,p521_falconpadded1024,pqc-hybrid,pqc-hybrid,off,13.180000,0 - default,865,833,1423,3451.000000,2400.000000,1.437917,1161,895,180,5378,3539,5,9,2539,6362,1216,6051,1117,0,8855,2,1,6,3,5.205000,5.225000,9.970000,1.739000,0.058000,1.995000,0.927000,1.144000,0.011000,2.543000,2.786000,6.019000
bp256_mlkem512,sphincssha2128fsimple,pqc-hybrid,pqc,off,18.520000,0 - default,865,833,17088,3451.000000,2400.000000,1.437917,1161,895,348,35891,17305,9,34,2707,36875,1216,35639,1117,0,39536,2,1,31,7,5.172000,5.192000,16.273000,1.688000,0.068000,0.796000,0.925000,1.150000,0.045000,7.091000,7.428000,10.638000
bp256_mlkem512,p256_sphincssha2128fsimple,pqc-hybrid,pqc-hybrid,off,17.210000,0 - default,865,833,17163,3451.000000,2400.000000,1.437917,1161,895,348,36112,17451,9,34,2707,37096,1216,35860,1117,0,39757,2,1,31,7,5.234000,5.254000,14.628000,1.666000,0.070000,1.039000,0.920000,1.149000,0.039000,7.302000,7.628000,10.828000
bp256_mlkem512,rsa3072_sphincssha2128fsimple,pqc-hybrid,pqc-hybrid,off,20.320000,0 - default,865,833,17476,3451.000000,2400.000000,1.437917,1161,895,348,37118,18100,9,35,2707,38102,1216,36829,1117,0,40763,2,1,32,7,5.223000,5.244000,17.615000,1.705000,0.082000,1.171000,0.953000,1.166000,0.044000,9.525000,9.864000,13.145000
bp256_mlkem512,sphincssha2128ssimple,pqc-hybrid,pqc,off,157.250000,0 - default,865,833,7856,3451.000000,2400.000000,1.437917,1161,895,264,16722,8072,7,18,2623,17706,1216,17062,1117,0,20283,2,1,15,5,5.144000,5.164000,155.504000,1.689000,0.069000,0.452000,0.929000,1.155000,0.011000,146.309000,146.601000,149.875000
bp256_mlkem512,p256_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,156.810000,0 - default,865,833,7931,3451.000000,2400.000000,1.437917,1161,895,264,16943,8218,7,18,2623,17927,1216,17283,1117,0,20504,2,1,15,5,5.226000,5.248000,154.634000,1.831000,0.080000,0.756000,0.945000,1.173000,0.013000,146.779000,147.082000,150.573000
bp256_mlkem512,rsa3072_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,159.480000,0 - default,865,833,8244,3451.000000,2400.000000,1.437917,1161,895,264,17950,8868,7,19,2623,18934,1216,18253,1117,0,21511,2,1,16,5,5.156000,5.176000,157.304000,1.716000,0.070000,0.858000,0.922000,1.140000,0.011000,149.227000,149.510000,152.801000
bp256_mlkem512,sphincssha2192fsimple,pqc-hybrid,pqc,off,24.200000,0 - default,865,833,35664,3451.000000,2400.000000,1.437917,1161,895,600,74467,35897,15,66,2959,75451,1216,73031,1117,0,78364,2,1,63,13,5.187000,5.208000,21.072000,1.645000,0.088000,1.057000,0.943000,1.168000,0.060000,11.977000,14.655000,15.517000
bp256_mlkem512,p384_sphincssha2192fsimple,pqc-hybrid,pqc-hybrid,off,24.490000,0 - default,865,833,35771,3451.000000,2400.000000,1.437917,1161,895,558,74829,36108,14,67,2917,75813,1216,73356,1117,0,78684,2,1,64,12,5.224000,5.244000,20.329000,1.668000,0.094000,1.871000,0.934000,1.162000,0.055000,12.861000,15.548000,16.413000
bp256_mlkem512,sphincssha2192ssimple,pqc-hybrid,pqc,off,276.350000,0 - default,865,833,16224,3451.000000,2400.000000,1.437917,1161,895,348,34135,16457,9,33,2707,35119,1216,33920,1117,0,37780,2,1,30,7,5.150000,5.169000,274.243000,1.796000,0.086000,0.579000,0.923000,1.151000,0.040000,264.822000,265.167000,268.575000
bp256_mlkem512,p384_sphincssha2192ssimple,pqc-hybrid,pqc-hybrid,off,276.260000,0 - default,865,833,16332,3451.000000,2400.000000,1.437917,1161,895,306,34453,16667,8,33,2665,35437,1216,34238,1117,0,38056,2,1,30,6,5.221000,5.241000,273.161000,1.746000,0.095000,1.438000,0.938000,1.169000,0.040000,265.439000,265.790000,269.197000
bp256_mlkem512,sphincssha2256fsimple,pqc-hybrid,pqc,off,37.750000,0 - default,865,833,49856,3451.000000,2400.000000,1.437917,1161,895,646,103967,50105,16,91,3005,104951,1216,101606,1117,0,107910,2,1,88,14,5.216000,5.236000,34.210000,1.857000,0.135000,1.100000,0.915000,1.152000,0.078000,24.522000,28.211000,28.483000
bp256_mlkem512,p521_sphincssha2256fsimple,pqc-hybrid,pqc-hybrid,off,39.350000,0 - default,865,833,49998,3451.000000,2400.000000,1.437917,1161,895,778,104391,50387,19,91,3137,105375,1216,102030,1117,0,108466,2,1,88,17,5.184000,5.204000,34.110000,1.743000,0.112000,2.716000,0.921000,1.152000,0.076000,26.485000,29.978000,30.163000
bp256_mlkem512,sphincssha2256ssimple,pqc-hybrid,pqc,off,251.970000,0 - default,865,833,29792,3451.000000,2400.000000,1.437917,1161,895,516,62299,30041,13,56,2875,63283,1216,61233,1117,0,66112,2,1,53,11,5.182000,5.202000,249.411000,1.714000,0.103000,0.695000,0.917000,1.142000,0.053000,240.159000,240.570000,243.933000
bp256_mlkem512,p521_sphincssha2256ssimple,pqc-hybrid,pqc-hybrid,off,254.200000,0 - default,865,833,29935,3451.000000,2400.000000,1.437917,1161,895,516,62768,30324,13,57,2875,63752,1216,61665,1117,0,66581,2,1,54,11,5.189000,5.209000,249.762000,1.776000,0.109000,2.373000,0.920000,1.151000,0.051000,242.039000,242.445000,245.882000
bp256_mlkem512,sphincsshake128fsimple,pqc-hybrid,pqc,off,27.160000,0 - default,865,833,17088,3451.000000,2400.000000,1.437917,1161,895,348,35891,17305,9,34,2707,36875,1216,35639,1117,0,39536,2,1,31,7,5.185000,5.205000,24.402000,1.755000,0.077000,1.298000,0.913000,1.139000,0.041000,15.202000,15.542000,18.808000
bp256_mlkem512,p256_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,26.150000,0 - default,865,833,17162,3451.000000,2400.000000,1.437917,1161,895,348,36109,17449,9,34,2707,37093,1216,35857,1117,0,39754,2,1,31,7,5.172000,5.192000,23.041000,1.757000,0.076000,1.553000,0.922000,1.152000,0.043000,15.428000,15.764000,19.060000
bp256_mlkem512,rsa3072_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,29.120000,0 - default,865,833,17476,3451.000000,2400.000000,1.437917,1161,895,348,37118,18100,9,35,2707,38102,1216,36829,1117,0,40763,2,1,32,7,5.192000,5.213000,25.944000,1.780000,0.073000,1.683000,0.914000,1.127000,0.051000,17.691000,18.043000,21.332000
bp256_mlkem512,sphincsshake128ssimple,pqc-hybrid,pqc,off,326.960000,0 - default,865,833,7856,3451.000000,2400.000000,1.437917,1161,895,264,16723,8073,7,18,2623,17707,1216,17063,1117,0,20284,2,1,15,5,5.189000,5.216000,324.994000,1.753000,0.083000,0.638000,0.904000,1.127000,0.012000,315.663000,315.956000,319.296000
bp256_mlkem512,p256_sphincsshake128ssimple,pqc-hybrid,pqc-hybrid,off,326.680000,0 - default,865,833,7931,3451.000000,2400.000000,1.437917,1161,895,264,16943,8218,7,18,2623,17927,1216,17283,1117,0,20504,2,1,15,5,5.168000,5.188000,324.263000,1.799000,0.089000,0.972000,1.009000,1.226000,0.011000,316.589000,316.886000,320.402000
bp256_mlkem512,rsa3072_sphincsshake128ssimple,pqc-hybrid,pqc-hybrid,off,329.460000,0 - default,865,833,8244,3451.000000,2400.000000,1.437917,1161,895,264,17950,8868,7,19,2623,18934,1216,18253,1117,0,21511,2,1,16,5,5.218000,5.239000,327.016000,1.732000,0.082000,1.080000,0.938000,1.158000,0.013000,318.743000,319.033000,322.404000
bp256_mlkem512,sphincsshake192fsimple,pqc-hybrid,pqc,off,38.060000,0 - default,865,833,35664,3451.000000,2400.000000,1.437917,1161,895,642,74467,35897,16,66,3001,75451,1216,73031,1117,0,78406,2,1,63,14,5.234000,5.254000,34.148000,1.653000,0.096000,1.814000,0.928000,1.147000,0.066000,25.011000,27.699000,28.547000
bp256_mlkem512,p384_sphincsshake192fsimple,pqc-hybrid,pqc-hybrid,off,37.940000,0 - default,865,833,35771,3451.000000,2400.000000,1.437917,1161,895,558,74829,36108,14,67,2917,75813,1216,73356,1117,0,78684,2,1,64,12,5.173000,5.193000,33.011000,1.723000,0.095000,2.643000,0.918000,1.154000,0.059000,25.501000,28.234000,29.097000
bp256_mlkem512,sphincsshake192ssimple,pqc-hybrid,pqc,off,580.940000,0 - default,865,833,16224,3451.000000,2400.000000,1.437917,1161,895,348,34135,16457,9,33,2707,35119,1216,33920,1117,0,37780,2,1,30,7,5.181000,5.205000,578.603000,1.853000,0.081000,0.822000,0.917000,1.146000,0.041000,569.135000,569.482000,572.928000
bp256_mlkem512,p384_sphincsshake192ssimple,pqc-hybrid,pqc-hybrid,off,579.990000,0 - default,865,833,16330,3451.000000,2400.000000,1.437917,1161,895,348,34453,16669,9,33,2707,35437,1216,34238,1117,0,38098,2,1,30,7,5.213000,5.233000,576.607000,1.815000,0.096000,1.692000,0.914000,1.146000,0.042000,568.959000,569.310000,572.774000
bp256_mlkem512,sphincsshake256fsimple,pqc-hybrid,pqc,off,64.810000,0 - default,865,833,49856,3451.000000,2400.000000,1.437917,1161,895,822,103967,50105,20,91,3181,104951,1216,101606,1117,0,108086,2,1,88,18,5.207000,5.229000,60.524000,1.841000,0.123000,1.857000,0.916000,1.144000,0.074000,51.212000,54.806000,55.043000
bp256_mlkem512,p521_sphincsshake256fsimple,pqc-hybrid,pqc-hybrid,off,66.940000,0 - default,865,833,49998,3451.000000,2400.000000,1.437917,1161,895,646,104429,50387,16,92,3005,105413,1216,102030,1117,0,108372,2,1,89,14,5.180000,5.201000,60.906000,1.820000,0.128000,3.533000,0.918000,1.151000,0.081000,53.262000,56.871000,57.110000
bp256_mlkem512,sphincsshake256ssimple,pqc-hybrid,pqc,off,494.550000,0 - default,865,833,29792,3451.000000,2400.000000,1.437917,1161,895,474,62299,30041,12,56,2833,63283,1216,61233,1117,0,66070,2,1,53,10,5.211000,5.231000,491.556000,1.767000,0.109000,1.060000,0.925000,1.161000,0.058000,481.964000,482.381000,485.848000
bp256_mlkem512,p521_sphincsshake256ssimple,pqc-hybrid,pqc-hybrid,off,498.850000,0 - default,865,833,29935,3451.000000,2400.000000,1.437917,1161,895,516,62768,30324,13,57,2875,63752,1216,61665,1117,0,66581,2,1,54,11,5.206000,5.227000,494.027000,1.829000,0.111000,2.738000,0.904000,1.135000,0.042000,486.256000,486.645000,490.123000
bp256_mlkem512,ED25519,pqc-hybrid,classic,off,9.780000,0 - default,865,833,64,1408.000000,2400.000000,0.586667,1161,895,138,582,270,4,5,2441,1566,1216,1403,1061,0,3961,2,1,2,2,5.187000,5.208000,8.779000,1.713000,0.046000,0.176000,0.931000,1.006000,0.010000,0.040000,0.081000,4.257000
bp256_mlkem512,ED448,pqc-hybrid,classic,off,10.120000,0 - default,865,833,114,1533.000000,2400.000000,0.638750,1161,895,138,707,345,4,5,2441,1691,1216,1528,1061,0,4086,2,1,2,2,5.179000,5.199000,8.990000,1.688000,0.047000,0.288000,0.961000,1.030000,0.011000,0.211000,0.246000,4.527000
bp384_mlkem768,MLDSA44,pqc-hybrid,pqc,off,11.900000,0 - default,1281,1185,2420,6939.000000,3600.000000,1.927500,1162,1157,180,6767,3931,6,10,3739,8146,1637,7797,1858,0,11839,3,2,6,3,5.639000,5.659000,10.703000,2.167000,0.047000,0.209000,1.789000,1.860000,0.012000,0.264000,0.316000,5.558000
bp384_mlkem768,MLDSA65,pqc-hybrid,pqc,off,12.920000,0 - default,1281,1185,3309,6939.000000,3600.000000,1.927500,1162,1157,180,9269,5460,6,12,3739,10648,1637,10225,1858,0,14341,3,2,8,3,5.594000,5.615000,11.613000,2.064000,0.044000,0.288000,1.804000,1.875000,0.012000,1.106000,1.164000,6.332000
bp384_mlkem768,MLDSA87,pqc-hybrid,pqc,off,13.760000,0 - default,1281,1185,4627,6939.000000,3600.000000,1.927500,1162,1157,264,12671,7418,8,15,3823,14050,1637,13516,1858,0,17827,3,2,11,5,5.656000,5.676000,12.145000,2.061000,0.050000,0.396000,1.770000,1.844000,0.011000,1.816000,1.892000,6.213000
bp384_mlkem768,p256_mldsa44,pqc-hybrid,pqc-hybrid,off,11.010000,0 - default,1281,1185,2494,6939.000000,3600.000000,1.927500,1162,1157,222,6974,4064,7,10,3781,8353,1637,8004,1858,0,12088,3,2,6,4,5.689000,5.710000,9.373000,2.023000,0.052000,0.541000,1.757000,1.997000,0.011000,0.317000,0.572000,5.948000
bp384_mlkem768,rsa3072_mldsa44,pqc-hybrid,pqc-hybrid,off,14.110000,0 - default,1281,1185,2808,6939.000000,3600.000000,1.927500,1162,1157,180,7975,4709,6,11,3739,9354,1637,8968,1858,0,13047,3,2,7,3,5.633000,5.653000,12.380000,2.093000,0.056000,0.668000,1.761000,1.979000,0.012000,2.642000,2.900000,8.274000
bp384_mlkem768,p384_mldsa65,pqc-hybrid,pqc-hybrid,off,12.710000,0 - default,1281,1185,3415,6939.000000,3600.000000,1.927500,1162,1157,264,9613,5656,8,13,3823,10992,1637,10532,1858,0,14769,3,2,9,5,5.669000,5.689000,10.228000,2.137000,0.054000,1.180000,1.765000,1.988000,0.011000,1.075000,1.339000,5.853000
bp384_mlkem768,p521_mldsa87,pqc-hybrid,pqc-hybrid,off,14.850000,0 - default,1281,1185,4769,6939.000000,3600.000000,1.927500,1162,1157,264,13120,7684,8,16,3823,14499,1637,13928,1858,0,18276,3,2,12,5,5.669000,5.691000,11.424000,2.146000,0.062000,2.027000,1.793000,2.017000,0.012000,2.229000,2.495000,7.073000
bp384_mlkem768,falcon512,pqc-hybrid,pqc,off,13.050000,0 - default,1281,1185,651,3828.000000,3600.000000,1.063333,1162,1157,138,2682,1741,5,7,3641,4061,1637,3823,1802,0,7656,3,2,3,2,5.679000,5.700000,11.871000,2.443000,0.050000,0.293000,1.753000,1.990000,0.011000,0.258000,0.508000,6.586000
bp384_mlkem768,falcon1024,pqc-hybrid,pqc,off,12.560000,0 - default,1281,1185,1271,5970.000000,3600.000000,1.658333,1162,1157,138,4898,3253,5,9,3641,6277,1637,5965,1802,0,9872,3,2,5,2,5.621000,5.641000,11.354000,2.146000,0.046000,0.333000,1.753000,1.983000,0.011000,0.508000,0.756000,6.567000
bp384_mlkem768,p256_falcon512,pqc-hybrid,pqc-hybrid,off,10.970000,0 - default,1281,1185,731,4052.000000,3600.000000,1.125556,1162,1157,138,2906,1885,5,7,3641,4285,1637,4047,1802,0,7880,3,2,3,2,5.604000,5.623000,9.498000,2.013000,0.050000,0.559000,1.754000,1.988000,0.010000,0.481000,0.722000,6.670000
bp384_mlkem768,rsa3072_falcon512,pqc-hybrid,pqc-hybrid,off,14.390000,0 - default,1281,1185,1044,5017.000000,3600.000000,1.393611,1162,1157,138,3908,2532,5,8,3641,5287,1637,5012,1802,0,8882,3,2,4,2,5.670000,5.692000,12.751000,2.178000,0.064000,0.700000,1.784000,2.001000,0.012000,2.751000,2.998000,9.319000
bp384_mlkem768,falconpadded512,pqc-hybrid,pqc,off,12.240000,0 - default,1281,1185,666,3852.000000,3600.000000,1.070000,1162,1157,138,2706,1750,5,7,3641,4085,1637,3847,1802,0,7680,3,2,3,2,5.649000,5.670000,11.083000,2.086000,0.057000,0.297000,1.762000,2.003000,0.011000,0.263000,0.513000,6.223000
bp384_mlkem768,p256_falconpadded512,pqc-hybrid,pqc-hybrid,off,11.130000,0 - default,1281,1185,742,4073.000000,3600.000000,1.131389,1162,1157,138,2927,1895,5,7,3641,4306,1637,4068,1802,0,7901,3,2,3,2,5.609000,5.630000,9.666000,2.207000,0.047000,0.558000,1.765000,1.984000,0.011000,0.484000,0.732000,6.878000
bp384_mlkem768,rsa3072_falconpadded512,pqc-hybrid,pqc-hybrid,off,14.200000,0 - default,1281,1185,1054,5035.000000,3600.000000,1.398611,1162,1157,138,3926,2540,5,8,3641,5305,1637,5030,1802,0,8900,3,2,4,2,5.662000,5.682000,12.649000,2.142000,0.052000,0.681000,1.774000,1.988000,0.010000,2.749000,2.996000,9.147000
bp384_mlkem768,p521_falcon1024,pqc-hybrid,pqc-hybrid,off,14.740000,0 - default,1281,1185,1412,6388.000000,3600.000000,1.774444,1162,1157,180,5316,3530,6,9,3739,6695,1637,6383,1858,0,10388,3,2,5,3,5.581000,5.601000,11.747000,2.170000,0.054000,1.981000,1.752000,1.987000,0.011000,2.543000,2.799000,8.356000
bp384_mlkem768,falconpadded1024,pqc-hybrid,pqc,off,12.500000,0 - default,1281,1185,1280,5986.000000,3600.000000,1.662778,1162,1157,138,4914,3260,5,9,3641,6293,1637,5981,1802,0,9888,3,2,5,2,5.661000,5.682000,11.277000,2.044000,0.055000,0.335000,1.757000,1.998000,0.011000,0.491000,0.744000,6.479000
bp384_mlkem768,p521_falconpadded1024,pqc-hybrid,pqc-hybrid,off,14.860000,0 - default,1281,1185,1423,6408.000000,3600.000000,1.780000,1162,1157,180,5336,3539,6,9,3739,6715,1637,6403,1858,0,10408,3,2,5,3,5.625000,5.646000,11.847000,2.175000,0.058000,1.988000,1.773000,2.001000,0.011000,2.568000,2.821000,8.410000
bp384_mlkem768,sphincssha2128fsimple,pqc-hybrid,pqc,off,20.170000,0 - default,1281,1185,17088,6939.000000,3600.000000,1.927500,1162,1157,306,35847,17305,9,34,3865,37226,1637,35989,1858,0,41045,3,2,30,6,5.646000,5.667000,17.978000,2.193000,0.077000,0.787000,1.753000,1.983000,0.036000,7.068000,7.392000,11.973000
bp384_mlkem768,p256_sphincssha2128fsimple,pqc-hybrid,pqc-hybrid,off,19.140000,0 - default,1281,1185,17163,6939.000000,3600.000000,1.927500,1162,1157,348,36112,17451,10,35,3907,37491,1637,36217,1858,0,41352,3,2,31,7,5.656000,5.676000,16.518000,2.218000,0.070000,1.054000,1.763000,1.996000,0.036000,7.291000,7.621000,12.258000
bp384_mlkem768,rsa3072_sphincssha2128fsimple,pqc-hybrid,pqc-hybrid,off,22.040000,0 - default,1281,1185,17476,6939.000000,3600.000000,1.927500,1162,1157,348,37117,18100,10,36,3907,38496,1637,37185,1858,0,42357,3,2,32,7,5.584000,5.604000,19.344000,2.053000,0.074000,1.169000,1.765000,1.989000,0.038000,9.594000,9.935000,14.410000
bp384_mlkem768,sphincssha2128ssimple,pqc-hybrid,pqc,off,159.480000,0 - default,1281,1185,7856,6939.000000,3600.000000,1.927500,1162,1157,222,16721,8072,7,19,3781,18100,1637,17418,1858,0,21835,3,2,15,4,5.632000,5.653000,157.697000,2.169000,0.078000,0.459000,1.762000,2.009000,0.013000,146.504000,146.804000,151.497000
bp384_mlkem768,p256_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,158.500000,0 - default,1281,1185,7930,6939.000000,3600.000000,1.927500,1162,1157,222,16942,8218,7,19,3781,18321,1637,17639,1858,0,22056,3,2,15,4,5.637000,5.672000,156.447000,2.200000,0.057000,0.726000,1.778000,1.996000,0.010000,147.197000,147.470000,152.091000
bp384_mlkem768,rsa3072_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,161.300000,0 - default,1281,1185,8244,6939.000000,3600.000000,1.927500,1162,1157,222,17949,8868,7,20,3781,19328,1637,18609,1858,0,23063,3,2,16,4,5.617000,5.637000,159.177000,2.048000,0.061000,0.837000,1.755000,1.971000,0.011000,149.462000,149.740000,154.187000
bp384_mlkem768,sphincssha2192fsimple,pqc-hybrid,pqc,off,25.960000,0 - default,1281,1185,35664,6939.000000,3600.000000,1.927500,1162,1157,558,74467,35897,15,67,4117,75846,1637,73388,1858,0,79917,3,2,63,12,5.591000,5.611000,22.832000,2.076000,0.096000,1.041000,1.763000,1.989000,0.056000,11.949000,14.980000,16.779000
bp384_mlkem768,p384_sphincssha2192fsimple,pqc-hybrid,pqc-hybrid,off,26.150000,0 - default,1281,1185,35772,6939.000000,3600.000000,1.927500,1162,1157,516,74786,36108,14,67,4075,76165,1637,73707,1858,0,80194,3,2,63,11,5.599000,5.619000,22.058000,2.154000,0.092000,1.901000,1.764000,1.997000,0.055000,12.878000,15.979000,17.787000
bp384_mlkem768,sphincssha2192ssimple,pqc-hybrid,pqc,off,278.340000,0 - default,1281,1185,16224,6939.000000,3600.000000,1.927500,1162,1157,306,34091,16457,9,33,3865,35470,1637,34270,1858,0,39289,3,2,29,6,5.617000,5.637000,276.259000,2.310000,0.089000,0.578000,1.788000,2.016000,0.036000,265.193000,265.531000,270.353000
